x,y
7.24421,-6.05582
7.24762,-6.05947
7.25104,-6.06312
7.25445,-6.06677
7.25787,-6.07043
7.26128,-6.07408
7.2647,-6.07773
7.26811,-6.08139
7.27152,-6.08504
7.27493,-6.0887
7.27835,-6.09235
7.28176,-6.09601
7.28517,-6.09967
7.28857,-6.10332
7.29198,-6.10698
7.29539,-6.11064
7.2988,-6.1143
7.30221,-6.11796
7.30561,-6.12162
7.30902,-6.12528
7.31243,-6.12894
7.31583,-6.1326
7.31924,-6.13626
7.32264,-6.13992
7.32605,-6.14358
7.32945,-6.14724
7.33286,-6.15091
7.33626,-6.15457
7.33966,-6.15823
7.34306,-6.1619
7.34647,-6.16556
7.34987,-6.16923
7.35327,-6.17289
7.35667,-6.17656
7.36007,-6.18022
7.36347,-6.18389
7.36687,-6.18756
7.37027,-6.19122
7.37367,-6.19489
7.37706,-6.19856
7.38046,-6.20223
7.38386,-6.20589
7.38726,-6.20956
7.39065,-6.21323
7.39405,-6.2169
7.39744,-6.22057
7.40084,-6.22424
7.40423,-6.22791
7.40763,-6.23159
7.41102,-6.23526
7.41442,-6.23893
7.41781,-6.2426
7.4212,-6.24628
7.42459,-6.24995
7.42798,-6.25362
7.43137,-6.2573
7.43477,-6.26097
7.43816,-6.26465
7.44155,-6.26832
7.44494,-6.272
7.44832,-6.27567
7.45171,-6.27935
7.4551,-6.28303
7.45849,-6.28671
7.46187,-6.29038
7.46526,-6.29406
7.46865,-6.29774
7.47203,-6.30142
7.47542,-6.3051
7.4788,-6.30878
7.48219,-6.31246
7.48557,-6.31615
7.48895,-6.31983
7.49233,-6.32351
7.49572,-6.32719
7.4991,-6.33087
7.50248,-6.33456
7.50586,-6.33824
7.50924,-6.34192
7.51262,-6.34561
7.516,-6.34929
7.51938,-6.35298
7.52276,-6.35666
7.52614,-6.36035
7.52952,-6.36403
7.5329,-6.36772
7.53627,-6.37141
7.53965,-6.37509
7.54303,-6.37878
7.5464,-6.38247
7.54978,-6.38616
7.55316,-6.38985
7.55653,-6.39354
7.5599,-6.39723
7.56328,-6.40092
7.56665,-6.40461
7.57003,-6.4083
7.5734,-6.41199
7.57677,-6.41568
7.58014,-6.41937
7.58352,-6.42306
7.58689,-6.42676
7.59026,-6.43045
7.59363,-6.43414
7.597,-6.43783
7.60037,-6.44153
7.60374,-6.44522
7.60711,-6.44892
7.61047,-6.45261
7.61384,-6.45631
7.61721,-6.46
7.62058,-6.4637
7.62395,-6.4674
7.62731,-6.47109
7.63068,-6.47479
7.63404,-6.47849
7.63741,-6.48219
7.64077,-6.48588
7.64414,-6.48958
7.6475,-6.49328
7.65087,-6.49698
7.65423,-6.50068
7.65759,-6.50438
7.66095,-6.50808
7.66432,-6.51178
7.66768,-6.51548
7.67104,-6.51918
7.6744,-6.52289
7.67776,-6.52659
7.68112,-6.53029
7.68448,-6.53399
7.68784,-6.5377
7.6912,-6.5414
7.69456,-6.5451
7.69792,-6.54881
7.70128,-6.55251
7.70463,-6.55622
7.70799,-6.55992
7.71135,-6.56363
7.7147,-6.56734
7.71806,-6.57104
7.72141,-6.57475
7.72477,-6.57846
7.72812,-6.58216
7.73148,-6.58587
7.73483,-6.58958
7.73819,-6.59329
7.74154,-6.597
7.74489,-6.60071
7.74825,-6.60442
7.7516,-6.60813
7.75495,-6.61184
7.7583,-6.61555
7.76165,-6.61926
7.765,-6.62297
7.76835,-6.62668
7.7717,-6.63039
7.77505,-6.63411
7.7784,-6.63782
7.78175,-6.64153
7.7851,-6.64525
7.78844,-6.64896
7.79179,-6.65267
7.79514,-6.65639
7.79848,-6.6601
7.80183,-6.66382
7.80518,-6.66753
7.80852,-6.67125
7.81187,-6.67497
7.81521,-6.67868
7.81856,-6.6824
7.8219,-6.68612
7.82524,-6.68983
7.82859,-6.69355
7.83193,-6.69727
7.83527,-6.70099
7.83861,-6.70471
7.84196,-6.70843
7.8453,-6.71215
7.84864,-6.71586
7.85198,-6.71958
7.85532,-6.72331
7.85866,-6.72703
7.862,-6.73075
7.86534,-6.73447
7.86868,-6.73819
7.87202,-6.74191
7.87536,-6.74563
7.87869,-6.74936
7.88203,-6.75308
7.88537,-6.7568
7.88871,-6.76053
7.89204,-6.76425
7.89538,-6.76797
7.89871,-6.7717
7.90205,-6.77542
7.90539,-6.77915
7.90872,-6.78287
7.91206,-6.7866
7.91539,-6.79033
7.91872,-6.79405
7.92206,-6.79778
7.92539,-6.80151
7.92872,-6.80523
7.93206,-6.80896
7.93539,-6.81269
7.93872,-6.81642
7.94205,-6.82015
7.94538,-6.82387
7.94871,-6.8276
7.95204,-6.83133
7.95537,-6.83506
7.9587,-6.83879
7.96203,-6.84252
7.96536,-6.84625
7.96869,-6.84998
7.97202,-6.85371
7.97535,-6.85745
7.97867,-6.86118
7.982,-6.86491
7.98533,-6.86864
7.98866,-6.87238
7.99198,-6.87611
7.99531,-6.87984
7.99863,-6.88357
8.00196,-6.88731
8.00528,-6.89104
8.00861,-6.89478
8.01193,-6.89851
8.01526,-6.90225
8.01858,-6.90598
8.02191,-6.90972
8.02523,-6.91345
8.02855,-6.91719
8.03187,-6.92093
8.0352,-6.92466
8.03852,-6.9284
8.04184,-6.93214
8.04516,-6.93587
8.04848,-6.93961
8.0518,-6.94335
8.05512,-6.94709
8.05844,-6.95083
8.06176,-6.95456
8.06508,-6.9583
8.0684,-6.96204
8.07172,-6.96578
8.07504,-6.96952
8.07836,-6.97326
8.08168,-6.977
8.08499,-6.98074
8.08831,-6.98449
8.09163,-6.98823
8.09494,-6.99197
8.09826,-6.99571
8.10158,-6.99945
8.10489,-7.00319
8.10821,-7.00694
8.11152,-7.01068
8.11484,-7.01442
8.11815,-7.01817
8.12147,-7.02191
8.12478,-7.02565
8.1281,-7.0294
8.13141,-7.03314
8.13472,-7.03689
8.13803,-7.04063
8.14135,-7.04438
8.14466,-7.04812
8.14797,-7.05187
8.15128,-7.05562
8.15459,-7.05936
8.15791,-7.06311
8.16122,-7.06686
8.16453,-7.0706
8.16784,-7.07435
8.17115,-7.0781
8.17446,-7.08185
8.17776,-7.08559
8.18107,-7.08934
8.18438,-7.09309
8.18769,-7.09684
8.191,-7.10059
8.19431,-7.10434
8.19761,-7.10809
8.20092,-7.11184
8.20423,-7.11559
8.20754,-7.11934
8.21084,-7.12309
8.21415,-7.12684
8.21745,-7.13059
8.22076,-7.13434
8.22406,-7.1381
8.22737,-7.14185
8.23067,-7.1456
8.23398,-7.14935
8.23728,-7.15311
8.24059,-7.15686
8.24389,-7.16061
8.24719,-7.16437
8.2505,-7.16812
8.2538,-7.17187
8.2571,-7.17563
8.2604,-7.17938
8.2637,-7.18314
8.26701,-7.18689
8.27031,-7.19065
8.27361,-7.1944
8.27691,-7.19816
8.28021,-7.20191
8.28351,-7.20567
8.28681,-7.20943
8.29011,-7.21318
8.29341,-7.21694
8.29671,-7.22069
8.30003,-7.22444
8.30003,-7.22444
8.30201,-7.19936
8.2937,-7.19979
8.28879,-7.19885
8.28381,-7.19838
8.27883,-7.19794
8.27384,-7.19756
8.26885,-7.1972
8.26386,-7.19689
8.25887,-7.19659
8.25388,-7.19632
8.24889,-7.19606
8.24389,-7.19582
8.2389,-7.1956
8.2339,-7.1954
8.22891,-7.1952
8.22391,-7.19502
8.21891,-7.19485
8.21391,-7.19469
8.20892,-7.19455
8.20392,-7.19441
8.19892,-7.19429
8.19392,-7.19417
8.18892,-7.19407
8.18392,-7.19398
8.17892,-7.19389
8.17392,-7.19382
8.16893,-7.19375
8.16393,-7.19369
8.15893,-7.19363
8.15393,-7.19358
8.14893,-7.19353
8.14393,-7.19348
8.13893,-7.19344
8.13393,-7.1934
8.12893,-7.19336
8.12393,-7.19333
8.11893,-7.19329
8.11393,-7.19326
8.10893,-7.19323
8.10393,-7.19321
8.09893,-7.19318
8.09393,-7.19316
8.08893,-7.19313
8.08393,-7.19311
8.07893,-7.19309
8.07393,-7.19308
8.06893,-7.19306
8.06393,-7.19304
8.05893,-7.19303
8.05393,-7.19301
8.04893,-7.193
8.04393,-7.19298
8.03893,-7.19297
8.03393,-7.19296
8.02893,-7.19295
8.02393,-7.19294
8.01893,-7.19293
8.01393,-7.19292
8.00893,-7.19291
8.00393,-7.1929
7.99893,-7.19289
7.99393,-7.19289
7.98893,-7.19288
7.98393,-7.19287
7.97893,-7.19287
7.97393,-7.19286
7.96893,-7.19285
7.96393,-7.19285
7.95893,-7.19284
7.95393,-7.19284
7.94893,-7.19283
7.94393,-7.19283
7.93893,-7.19283
7.93393,-7.19282
7.92893,-7.19282
7.92393,-7.19281
7.91893,-7.19281
7.91393,-7.19281
7.90893,-7.1928
7.90393,-7.1928
7.89893,-7.1928
7.89393,-7.1928
7.88893,-7.19279
7.88393,-7.19279
7.87893,-7.19279
7.87393,-7.19279
7.86893,-7.19278
7.86393,-7.19278
7.85893,-7.19278
7.85393,-7.19278
7.84893,-7.19278
7.84393,-7.19278
7.83893,-7.19277
7.83393,-7.19277
7.82893,-7.19277
7.82393,-7.19277
7.81893,-7.19277
7.81393,-7.19277
7.80893,-7.19277
7.80393,-7.19277
7.79893,-7.19276
7.79393,-7.19276
7.78893,-7.19276
7.78393,-7.19276
7.77893,-7.19276
7.77393,-7.19276
7.76893,-7.19276
7.76393,-7.19276
7.75893,-7.19276
7.75393,-7.19276
7.74893,-7.19276
7.74393,-7.19276
7.73893,-7.19276
7.73393,-7.19276
7.72893,-7.19276
7.72393,-7.19275
7.71893,-7.19275
7.71393,-7.19275
7.70893,-7.19275
7.70393,-7.19275
7.69893,-7.19275
7.69393,-7.19275
7.68893,-7.19275
7.68393,-7.19275
7.67893,-7.19275
7.67393,-7.19275
7.66893,-7.19275
7.66393,-7.19275
7.65893,-7.19275
7.65393,-7.19275
7.64893,-7.19275
7.64393,-7.19275
7.63893,-7.19275
7.63393,-7.19275
7.62893,-7.19275
7.62393,-7.19275
7.61893,-7.19275
7.61393,-7.19275
7.60893,-7.19275
7.60393,-7.19275
7.59893,-7.19275
7.59393,-7.19275
7.58893,-7.19275
7.58393,-7.19275
7.57893,-7.19275
7.57393,-7.19275
7.56893,-7.19275
7.56393,-7.19275
7.55893,-7.19275
7.55393,-7.19275
7.54893,-7.19275
7.54393,-7.19275
7.53893,-7.19275
7.53393,-7.19275
7.52893,-7.19275
7.52393,-7.19275
7.51893,-7.19275
7.51393,-7.19275
7.50893,-7.19275
7.50393,-7.19275
7.49893,-7.19275
7.49393,-7.19275
7.48893,-7.19275
7.48393,-7.19275
7.47893,-7.19275
7.47393,-7.19275
7.46893,-7.19275
7.46393,-7.19275
7.45893,-7.19275
7.45393,-7.19275
7.44893,-7.19275
7.44393,-7.19275
7.43893,-7.19275
7.43393,-7.19275
7.42893,-7.19275
7.42393,-7.19275
7.41893,-7.19275
7.41393,-7.19275
7.40893,-7.19275
7.40393,-7.19275
7.39893,-7.19275
7.39393,-7.19275
7.38893,-7.19275
7.38393,-7.19275
7.37893,-7.19275
7.37393,-7.19275
7.36893,-7.19275
7.36393,-7.19275
7.35893,-7.19275
7.35393,-7.19275
7.34893,-7.19275
7.34393,-7.19275
7.33893,-7.19275
7.33393,-7.19275
7.32893,-7.19275
7.32393,-7.19276
7.31893,-7.19276
7.31393,-7.19276
7.30893,-7.19276
7.30393,-7.19276
7.29893,-7.19276
7.29393,-7.19277
7.28893,-7.19277
7.28393,-7.19277
7.27893,-7.19278
7.27393,-7.19278
7.26893,-7.19279
7.26393,-7.19279
7.25893,-7.1928
7.25393,-7.19281
7.24893,-7.19282
7.24393,-7.19283
7.23893,-7.19284
7.23393,-7.19285
7.22893,-7.19286
7.22393,-7.19288
7.21893,-7.1929
7.21393,-7.19292
7.20893,-7.19295
7.20393,-7.19298
7.19893,-7.19301
7.19393,-7.19305
7.18893,-7.19309
7.18393,-7.19314
7.17893,-7.19319
7.17393,-7.19326
7.16893,-7.19333
7.16393,-7.19342
7.15893,-7.19351
7.15393,-7.19362
7.14894,-7.19375
7.14394,-7.19389
7.13894,-7.19405
7.13394,-7.19424
7.12895,-7.19445
7.12395,-7.1947
7.11896,-7.19497
7.11397,-7.19526
7.10898,-7.19556
7.10399,-7.19586
7.099,-7.19618
7.09401,-7.1965
7.08902,-7.19683
7.08403,-7.19717
7.07904,-7.19752
7.07406,-7.19788
7.06907,-7.19825
7.06408,-7.19863
7.0591,-7.19903
7.05412,-7.19943
7.04913,-7.19984
7.04415,-7.20027
7.03917,-7.20071
7.03419,-7.20115
7.02921,-7.20162
7.02424,-7.20209
7.01926,-7.20258
7.01428,-7.20308
7.00931,-7.2036
7.00434,-7.20413
6.99937,-7.20468
6.9944,-7.20524
6.98943,-7.2058
6.98446,-7.20637
6.9795,-7.20694
6.97453,-7.20752
6.96957,-7.20811
6.9646,-7.20871
6.95964,-7.20931
6.95467,-7.20991
6.94971,-7.21052
6.94475,-7.21114
6.93979,-7.21177
6.93483,-7.2124
6.92987,-7.21304
6.92491,-7.21369
6.91996,-7.21434
6.915,-7.215
6.906,-7.22444
6.906,-7.22444
6.94813,-7.23785
6.95471,-7.23302
6.95816,-7.2294
6.96159,-7.22576
6.96483,-7.22196
6.96827,-7.21832
6.97156,-7.21456
6.97489,-7.21083
6.97831,-7.20719
6.98165,-7.20346
6.98507,-7.19982
6.98849,-7.19617
6.99185,-7.19247
6.99527,-7.18882
6.99869,-7.18517
7.00206,-7.18148
7.00548,-7.17783
7.00885,-7.17413
7.01223,-7.17045
7.01564,-7.16679
7.01901,-7.1631
7.02239,-7.15942
7.0258,-7.15576
7.02918,-7.15207
7.03256,-7.14839
7.03593,-7.1447
7.03931,-7.14101
7.04269,-7.13733
7.04606,-7.13364
7.04944,-7.12995
7.05283,-7.12627
7.0562,-7.12258
7.05957,-7.11889
7.06296,-7.11521
7.06633,-7.11152
7.06971,-7.10783
7.07308,-7.10414
7.07645,-7.10045
7.07983,-7.09676
7.0832,-7.09307
7.08657,-7.08938
7.08995,-7.08569
7.09332,-7.082
7.09669,-7.0783
7.10005,-7.0746
7.10343,-7.07091
7.1068,-7.06722
7.11016,-7.06352
7.11353,-7.05983
7.1169,-7.05613
7.12026,-7.05243
7.12363,-7.04874
7.127,-7.04504
7.13036,-7.04134
7.13373,-7.03765
7.13709,-7.03394
7.14045,-7.03024
7.14382,-7.02655
7.14718,-7.02284
7.15054,-7.01914
7.15391,-7.01544
7.15726,-7.01174
7.16062,-7.00804
7.16398,-7.00433
7.16734,-7.00063
7.1707,-6.99692
7.17405,-6.99322
7.17741,-6.98951
7.18077,-6.9858
7.18412,-6.9821
7.18748,-6.97839
7.19083,-6.97468
7.19418,-6.97097
7.19754,-6.96726
7.20089,-6.96355
7.20424,-6.95984
7.20759,-6.95613
7.21094,-6.95242
7.21429,-6.94871
7.21764,-6.94499
7.22099,-6.94128
7.22434,-6.93757
7.22768,-6.93385
7.23103,-6.93014
7.23438,-6.92642
7.23772,-6.92271
7.24107,-6.91899
7.24441,-6.91528
7.24775,-6.91156
7.2511,-6.90784
7.25444,-6.90412
7.25778,-6.9004
7.26112,-6.89668
7.26447,-6.89296
7.26781,-6.88924
7.27115,-6.88552
7.27449,-6.8818
7.27782,-6.87808
7.28116,-6.87435
7.2845,-6.87063
7.28784,-6.86691
7.29117,-6.86318
7.29451,-6.85946
7.29784,-6.85574
7.30118,-6.85201
7.30451,-6.84828
7.30784,-6.84456
7.31118,-6.84083
7.31451,-6.8371
7.31784,-6.83337
7.32117,-6.82964
7.3245,-6.82592
7.32783,-6.82218
7.33116,-6.81846
7.33449,-6.81472
7.33782,-6.81099
7.34115,-6.80726
7.34447,-6.80353
7.3478,-6.79979
7.35113,-6.79606
7.35445,-6.79233
7.35778,-6.78859
7.3611,-6.78486
7.36442,-6.78112
7.36775,-6.77739
7.37107,-6.77365
7.37439,-6.76991
7.37772,-6.76618
7.38104,-6.76244
7.38436,-6.7587
7.38768,-6.75496
7.391,-6.75122
7.39431,-6.74748
7.39763,-6.74374
7.40095,-6.74
7.40427,-6.73626
7.40758,-6.73252
7.4109,-6.72878
7.41422,-6.72504
7.41753,-6.72129
7.42085,-6.71755
7.42416,-6.71381
7.42748,-6.71006
7.43079,-6.70632
7.4341,-6.70257
7.43741,-6.69883
7.44073,-6.69508
7.44404,-6.69134
7.44735,-6.68759
7.45066,-6.68384
7.45397,-6.68009
7.45728,-6.67635
7.46059,-6.6726
7.46389,-6.66885
7.4672,-6.6651
7.47051,-6.66135
7.47382,-6.6576
7.47712,-6.65385
7.48043,-6.6501
7.48373,-6.64634
7.48704,-6.64259
7.49034,-6.63884
7.49365,-6.63509
7.49695,-6.63133
7.50025,-6.62758
7.50355,-6.62382
7.50686,-6.62007
7.51016,-6.61631
7.51346,-6.61256
7.51676,-6.6088
7.52006,-6.60505
7.52336,-6.60129
7.52666,-6.59753
7.52995,-6.59377
7.53325,-6.59002
7.53655,-6.58626
7.53985,-6.5825
7.54314,-6.57874
7.54644,-6.57498
7.54973,-6.57122
7.55303,-6.56746
7.55632,-6.5637
7.55962,-6.55993
7.56291,-6.55617
7.5662,-6.55241
7.5695,-6.54865
7.57279,-6.54488
7.57608,-6.54112
7.57937,-6.53736
7.58266,-6.53359
7.58595,-6.52983
7.58924,-6.52606
7.59253,-6.5223
7.59582,-6.51853
7.59911,-6.51476
7.6024,-6.511
7.60569,-6.50723
7.60897,-6.50346
7.61226,-6.4997
7.61555,-6.49593
7.61883,-6.49216
7.62212,-6.48839
7.6254,-6.48462
7.62869,-6.48085
7.63197,-6.47708
7.63526,-6.47331
7.63854,-6.46954
7.64182,-6.46577
7.64511,-6.462
7.64839,-6.45823
7.65167,-6.45445
7.65495,-6.45068
7.65823,-6.44691
7.66151,-6.44313
7.66479,-6.43936
7.66807,-6.43559
7.67135,-6.43181
7.67463,-6.42804
7.67791,-6.42426
7.68119,-6.42049
7.68447,-6.41671
7.68774,-6.41294
7.69102,-6.40916
7.6943,-6.40538
7.69757,-6.40161
7.70085,-6.39783
7.70412,-6.39405
7.7074,-6.39027
7.71067,-6.38649
7.71395,-6.38271
7.71722,-6.37894
7.72049,-6.37516
7.72377,-6.37138
7.72704,-6.3676
7.73031,-6.36381
7.73358,-6.36003
7.73686,-6.35625
7.74013,-6.35247
7.7434,-6.34869
7.74667,-6.34491
7.74994,-6.34112
7.75321,-6.33734
7.75647,-6.33356
7.75974,-6.32977
7.76301,-6.32599
7.76628,-6.3222
7.76955,-6.31842
7.77281,-6.31464
7.77608,-6.31085
7.77935,-6.30706
7.78261,-6.30328
7.78588,-6.29949
7.78914,-6.29571
7.79241,-6.29192
7.79567,-6.28813
7.79894,-6.28434
7.8022,-6.28056
7.80546,-6.27677
7.80873,-6.27298
7.81199,-6.26919
7.81525,-6.2654
7.81851,-6.26161
7.82177,-6.25782
7.82504,-6.25403
7.8283,-6.25024
7.83156,-6.24645
7.83482,-6.24266
7.83808,-6.23887
7.84134,-6.23508
7.8446,-6.23128
7.84785,-6.22749
7.85111,-6.2237
7.85437,-6.21991
7.85763,-6.21611
7.86089,-6.21232
7.86414,-6.20853
7.8674,-6.20473
7.87066,-6.20094
7.87391,-6.19714
7.87717,-6.19335
7.88042,-6.18955
7.88368,-6.18576
7.88693,-6.18196
7.89019,-6.17817
7.89344,-6.17437
7.89669,-6.17057
7.89995,-6.16678
7.9032,-6.16298
7.90645,-6.15918
7.9097,-6.15538
7.91296,-6.15159
7.91621,-6.14779
7.91946,-6.14399
7.92271,-6.14019
7.92596,-6.13639
7.92921,-6.13259
7.93246,-6.12879
7.93571,-6.12499
7.93896,-6.12119
7.94221,-6.11739
7.94546,-6.11359
7.9487,-6.10979
7.95195,-6.10599
7.9552,-6.10219
7.95845,-6.09838
7.96169,-6.09458
7.96494,-6.09078
7.96819,-6.08698
7.97143,-6.08317
7.97468,-6.07937
7.97792,-6.07557
7.98117,-6.07176
7.98442,-6.06796
7.98766,-6.06415
7.9909,-6.06035
7.99415,-6.05654
7.99739,-6.05274
8.00063,-6.04893
8.00388,-6.04513
8.00712,-6.04132
8.01036,-6.03752
8.0136,-6.03371
8.01685,-6.0299
8.02009,-6.0261
8.02333,-6.02229
8.02657,-6.01848
8.02981,-6.01467
8.03305,-6.01086
8.03629,-6.00706
8.03953,-6.00325
8.04277,-5.99944
8.04601,-5.99563
8.04925,-5.99182
8.05248,-5.98801
8.05572,-5.9842
8.05896,-5.98039
8.0622,-5.97658
8.06543,-5.97277
8.06867,-5.96896
8.07191,-5.96515
8.07515,-5.96134
8.07838,-5.95753
8.08162,-5.95371
8.08485,-5.9499
8.08809,-5.94609
8.09132,-5.94228
8.09456,-5.93846
8.09779,-5.93465
8.10103,-5.93084
8.10426,-5.92702
8.10749,-5.92321
8.11073,-5.9194
8.11396,-5.91558
8.11719,-5.91177
8.12042,-5.90795
8.12366,-5.90414
8.12689,-5.90032
8.13012,-5.89651
8.13335,-5.89269
8.13658,-5.88888
8.13981,-5.88506
8.14304,-5.88124
8.14627,-5.87743
8.1495,-5.87361
8.15273,-5.86979
8.15596,-5.86598
8.15919,-5.86216
8.16242,-5.85834
8.16565,-5.85452
8.16888,-5.8507
8.1721,-5.84689
8.17533,-5.84307
8.17856,-5.83925
8.18179,-5.83543
8.18501,-5.83161
8.18824,-5.82779
8.19147,-5.82397
8.19469,-5.82015
8.19792,-5.81633
8.20114,-5.81251
8.20437,-5.80869
8.20759,-5.80487
8.21082,-5.80105
8.21404,-5.79723
8.21727,-5.7934
8.22049,-5.78958
8.22371,-5.78576
8.22694,-5.78194
8.23016,-5.77812
8.23338,-5.77429
8.23661,-5.77047
8.23983,-5.76665
8.24305,-5.76282
8.24627,-5.759
8.2495,-5.75518
8.25272,-5.75135
8.25594,-5.74753
8.25916,-5.7437
8.26238,-5.73988
8.2656,-5.73606
8.26882,-5.73223
8.27204,-5.7284
8.27526,-5.72458
8.27848,-5.72075
8.2817,-5.71693
8.28492,-5.7131
8.28813,-5.70927
8.29134,-5.70544
8.29456,-5.70162
8.29779,-5.69779
8.30102,-5.69398
8.30425,-5.69016
8.30425,-5.69016
